,Date,symbol,volume,pv,bullish risk,C2,C1,CMP,P1,P2,Bearish Risk
72,05-12-2024,MAXHEALTH,2977,10,1,1090.9,null,1102,null,1128.95,4
73,05-12-2024,MCX,1776,50,0,6235.1,6331.25,6498,6435.55,6531.8,3
74,05-12-2024,METROPOLIS,763,10,6,2053.9,2082.25,2105,2103,2121.9,5
75,05-12-2024,MFSL,2165,10,2,1130.9,1146.55,1174.9,1165.7,1181.55,3
76,05-12-2024,MGL,2148,10,2,1228.5,1246.75,1290.5,1265.9,1287.75,2
77,05-12-2024,MOTHERSON,3241,1.25,0,160.77,163.07,167.15,165.47,168.02,0
78,05-12-2024,MPHASIS,1884,25,5,2964.35,3011.8,3058,3064,3109.25,4
79,05-12-2024,MRF,968,250,1,null,null,128168.8,null,null,5
80,05-12-2024,MUTHOOTFIN,1198,10,2,1920.95,1945.55,1939.5,1966.1,2006.4,5
81,05-12-2024,NATIONALUM,1969,1.25,0,245.59,248.14,248.1,250.49,254.84,2
82,05-12-2024,NAUKRI,7766,50,0,8436.15,8534.5,8530,8638.1,8735.85,6
83,05-12-2024,NAVINFLUOR,1013,25,2,3517.95,3564.8,3599,3611.45,3680.9,1
84,05-12-2024,NCC,357,2.5,6,308.95,310.85,312.4,316.05,317.45,5
85,05-12-2024,NESTLEIND,2207,10,2,2222.2,2240.6,2258,2261,2279,0
86,05-12-2024,NHPC,994,0.5,7,82.74,null,82.84,null,85.24,6
87,05-12-2024,NMDC,685,2.5,2,227.13,231.73,235.26,236.73,241.13,1
88,05-12-2024,NTPC,4881,2.5,0,361.85,366.4,369.4,370.95,375.75,0
89,05-12-2024,NYKAA,335,1.25,2,166.6,169.2,167.8,172.2,173.5,6
90,05-12-2024,OBEROIRLTY,6816,10,0,2148.65,2168.2,2138.4,2186.7,2207.7,4
91,05-12-2024,OFSS,2394,125,1,12072.6,12308.4,12445,12553.85,12717.65,4
92,05-12-2024,OIL,837,5,4,451.7,476,474.2,484.2,494.15,4
93,05-12-2024,ONGC,3631,2,0,256.25,258.55,261.25,260.85,263.3,0
94,05-12-2024,PAGEIND,575,250,4,45633.1,46115.3,46030.65,46978.8,47342.3,7
95,05-12-2024,PAYTM,954,10,2,910.5,928.85,959,947.8,966.5,2
96,05-12-2024,PEL,1392,10,0,1207.65,1226.9,1247,1247.15,1267.3,3
97,05-12-2024,PERSISTENT,9998,50,0,5928.2,6022.35,6090,6120.2,6217.9,3
98,05-12-2024,PETRONET,2414,1,2,333.9,335.95,336.85,338.35,340.6,2
99,05-12-2024,PFC,2987,5,0,494.65,504.05,513,513.55,523.2,0
100,05-12-2024,PIDILITIND,1953,10,0,3213.3,null,3222.95,null,3261,6
101,05-12-2024,PIIND,3027,25,2,4070.15,4115.25,4135,4162.55,4211.55,1
102,05-12-2024,PNB,3455,0.5,0,107.98,109.13,109.1,110.13,110.98,4
103,05-12-2024,POLICYBZR,2322,25,2,1917,1966.25,2029.4,2008.95,2053.15,4
104,05-12-2024,POLYCAB,1392,50,0,7218.65,7312.6,7325.75,7409.65,7504.35,5
105,05-12-2024,POONAWALLA,1842,2.5,4,349.7,352.4,359.2,359.6,362.05,7
106,05-12-2024,POWERGRID,3376,2.5,3,316.8,321.35,328.55,326.1,330.7,0
107,05-12-2024,PRESTIGE,244,25,2,1674.35,1727.85,1735.95,1775.65,1819.9,2
108,05-12-2024,PVRINOX,4319,10,0,1543.65,1563.2,1580,1582.9,1603.45,0
109,05-12-2024,RAMCOCEM,1310,5,0,1016.5,1028.35,1019.1,1038.85,1047.6,3
110,05-12-2024,RBLBANK,1546,1.25,0,166.31,170.56,174.88,186.96,191.06,1
111,05-12-2024,RECLTD,3765,5,0,532.95,542.6,544,552,561.4,0
112,05-12-2024,RELIANCE,18955,5,0,1301.8,1311.05,1320.9,1320.75,1330,0
113,05-12-2024,SAIL,1962,1.25,1,118.5,120.8,122.61,123.3,125.8,0
114,05-12-2024,SBICARD,1795,2.5,0,713.85,718.95,724,723.95,728.65,1
115,05-12-2024,SBILIFE,2523,10,2,1425,1444.35,1435,1463.1,1482.65,1
116,05-12-2024,SBIN,9266,5,0,842.85,852.4,864.25,862.05,871.4,0
117,05-12-2024,SHREECEM,1143,125,0,27085.4,27286.65,26599,27502.5,27766.35,5
118,05-12-2024,SHRIRAMFIN,1867,25,1,3072,3117.45,3126,3165.05,3213.6,1
119,05-12-2024,SIEMENS,3365,50,0,7635.8,7731.25,7800,7831.45,7924.2,0
120,05-12-2024,SJVN,851,1.25,3,113.65,116.65,116.87,118.65,122.35,3
121,05-12-2024,SONACOMS,771,5,3,674.55,679.85,687.35,692.65,null,6
122,05-12-2024,SRF,2018,10,0,2305.5,2323.15,2321.95,2342.3,2357.85,1
123,05-12-2024,SUNPHARMA,2598,10,2,1769,1789.15,1809.75,1808.35,1826.3,2
124,05-12-2024,SUNTV,2280,5,4,766.95,774.3,764,784.05,798.55,2
125,05-12-2024,SUPREMEIND,573,50,5,4554.55,4656.75,4755.4,4742.05,4832.2,5
126,05-12-2024,SYNGENE,1627,5,0,917.35,923.95,930,932.7,942.15,0
127,05-12-2024,TATACHEM,1016,10,2,1107.25,1125.5,1131.05,1144.3,1163.3,3
128,05-12-2024,TATACOMM,1446,10,4,1787.3,1805.45,1805,1826.75,1845.25,3
129,05-12-2024,TATACONSUM,1430,5,2,941.45,951.8,965.8,961.35,970.3,0
130,05-12-2024,TATAELXSI,1911,50,2,null,null,7248.15,null,null,6
131,05-12-2024,TATAMOTORS,8286,5,0,772.6,782.2,793,791.75,801.8,0
132,05-12-2024,TATAPOWER,4179,2.5,0,,,432.95,,,0
133,05-12-2024,TATASTEEL,2937,1.25,1,143.2,145.6,147.11,145.6,147.85,0
134,05-12-2024,TCS,12433,25,0,4322.25,4371.25,4455.15,4420.05,4470.8,1
135,05-12-2024,TECHM,4407,10,1,1747.05,1765.9,1785,1784.85,1803.9,3
136,05-12-2024,TIINDIA,274,25,4,3636,3672.55,3681.2,3722.15,null,5
137,05-12-2024,TITAN,3428,25,2,3323.8,3371.35,3438.1,3418.4,3466.4,0
138,05-12-2024,TORNTPHARM,2099,25,4,3319.95,3367.1,3368.9,3415.8,3477.7,2
139,05-12-2024,TRENT,2589,50,2,6710.95,6807.7,7050,6899.8,7000.5,0
140,05-12-2024,TVSMOTOR,1395,25,4,2399.65,2466.75,2510.5,2514.4,2562.5,0
141,05-12-2024,UBL,1131,10,3,1953.25,1960.55,1954.9,1983.25,2015.95,5
142,05-12-2024,ULTRACEMCO,8770,50,0,11720.8,11818.45,11920,11915.6,12011.65,3
143,05-12-2024,UNIONBANK,1829,0.5,1,126.85,127.7,127.8,128.85,129.7,2
144,05-12-2024,UNITDSPR,1308,10,2,1508,1527.65,1528.95,1546.35,1570,3
145,05-12-2024,UPL,2192.405904,2.025,0,557.2,562.15,559.3,566.65,571.5,1
146,05-12-2024,VBL,1754,5,5,611.8,621,633,630.6,640.85,4
147,05-12-2024,VEDL,2328,5,2,455.3,464.95,472.8,474.3,483.15,0
148,05-12-2024,VOLTAS,1686,10,0,1640.95,1666,1669.7,1684.8,1704.3,0
149,05-12-2024,WIPRO,3168,1.25,1,290.7,293.05,299.15,295.65,298.2,1
150,05-12-2024,YESBANK,398,0.5,0,19.5,20.45,21.17,21.4,22.25,1
151,05-12-2024,ZOMATO,9707,2.5,1,286.7,291.65,299,296.4,300.95,0
152,05-12-2024,ZYDUSLIFE,511,10,4,948.2,967.3,980,986.7,1007.1,0
153,05-12-2024,AARTIIND,915,5,5,433.65,443.6,449.8,453.25,463.6,0
154,05-12-2024,ABB,1200,50,0,7512.85,7614.55,7502,7705.1,7866.6,1
155,05-12-2024,ABBOTINDIA,666,125,2,null,null,28814.25,null,29238.9,2
156,05-12-2024,ABCAPITAL,949,1.25,2,195.93,198.43,199.25,200.73,203.23,2
157,05-12-2024,ABFRL,716,2.5,2,306.75,311.5,307.9,316.55,320.85,1
158,05-12-2024,ACC,2320,10,0,2219,2240.25,2269.95,2259.6,2278.65,0
159,05-12-2024,ADANIENSOL,1513,10,2,788.95,807.05,823.3,827.1,845.35,2
160,05-12-2024,ADANIENT,6570,10,0,2456.5,2476.1,2520.9,2496.05,2514.45,0
161,05-12-2024,ADANIGREEN,4472,10,2,1223.65,1242.95,1229.5,1264.6,1284.85,0
162,05-12-2024,ADANIPORTS,4906,10,0,1247.95,1266.4,1275.4,1285.75,1304.75,0
163,05-12-2024,ALKEM,775,50,4,5538.95,5639.3,5643,5728.4,5841.95,4
164,05-12-2024,AMBUJACEM,1799,5,0,554.1,563.7,571.75,572.95,582.3,0
165,05-12-2024,ANGELONE,843,25,4,2986,3029.65,3220.65,3060.8,3115.45,5
166,05-12-2024,APLAPOLLO,945,10,3,1564.75,1581.45,1582.35,1599.05,null,5
167,05-12-2024,APOLLOHOSP,7145,25,0,7211.15,7263.1,7257,7312.25,7353.95,6
168,05-12-2024,APOLLOTYRE,2706,5,1,528.15,537.75,541,547.25,556.8,1
169,05-12-2024,ASHOKLEY,1239,1.25,0,230.05,232.5,232.63,235.05,237.35,0
170,05-12-2024,ASIANPAINT,2911,10,1,2418.35,2439.05,2457,2458.7,2477.75,0
171,05-12-2024,ASTRAL,1059,10,3,1800.05,1821.2,1830,1843.55,1857.9,3
172,05-12-2024,ATGL,1561,5,5,725.15,737.1,745,743.65,753.75,0
173,05-12-2024,ATUL,425,50,4,7287.05,7362.35,7397.4,7458.8,7672.2,3
174,05-12-2024,AUBANK,1071,5,2,584,593.45,598.85,603.3,613.3,0
175,05-12-2024,AUROPHARMA,3091,10,4,1225.1,1244.55,1245.5,1264.1,1282.25,0
176,05-12-2024,AXISBANK,5740,5,1,1152,1161.95,1168.5,1171.65,1181.1,0
177,05-12-2024,BAJAJ-AUTO,8798,50,2,8806.45,8905.85,8905,9005.3,9098.8,0
178,05-12-2024,BAJAJFINSV,2242,10,1,1607.2,1626.45,1647,1645.3,1665.9,1
179,05-12-2024,BAJFINANCE,5447,50,2,6640.45,6737,6853,6832.9,6928.45,0
180,05-12-2024,BALKRISIND,830,25,5,2817.9,2864.95,2839,2910.2,2981.15,1
181,05-12-2024,BANDHANBNK,1689,1.25,0,175.62,177.87,177.42,180.37,182.42,0
182,05-12-2024,BANKBARODA,4242,1.25,0,258.17,260.62,260.2,263.07,265.37,2
183,05-12-2024,BANKINDIA,2303,0.5,0,116.05,116.95,118.15,118.3,118.8,3
184,05-12-2024,BATAINDIA,2357,5,0,1437.9,1444,1442.5,1444,1454.65,3
185,05-12-2024,BEL,3055,2.5,0,306.55,311.35,314.1,316.25,321,0
186,05-12-2024,BERGEPAINT,1033,2.5,5,470.45,473.8,483.8,480.7,485.4,0
187,05-12-2024,BHARATFORG,5133,10,1,1348.75,1367.85,1376.9,1386.6,1407.4,0
188,05-12-2024,BHARTIARTL,12028,10,2,1565.9,1585.45,1613.25,1604.7,1624.7,1
189,05-12-2024,BHEL,1408,2.5,2,246.55,251.25,252.25,256.15,260.95,1
190,05-12-2024,BIOCON,1946,2.5,0,371.3,376.3,375.8,381.1,385.9,2
191,05-12-2024,BOSCHLTD,594,250,4,34596.1,35062.8,36300,35922.45,36075.2,6
192,05-12-2024,BPCL,2807,2.5,1,287.2,291.9,296.85,296.75,302,1
193,05-12-2024,BRITANNIA,4069,25,3,4803.55,4853.45,4864,4902.35,4950.55,1
194,05-12-2024,BSE,2305,50,1,4528.85,4628.65,5227.75,4730.65,4817.5,2
195,05-12-2024,BSOFT,1956,5,3,591.75,602.05,605.3,611.95,621.25,0
196,05-12-2024,CAMS,827,50,5,null,null,5278.15,null,null,5
197,05-12-2024,CANBK,5241,0.5,0,107.32,108.22,108.3,109.32,110.22,0
198,05-12-2024,CANFINHOME,2752,5,0,833.55,843.2,836,853.15,863.8,2
199,05-12-2024,CDSL,5877,10,1,1723.35,1742.3,1857,1764.2,1796.45,7
200,05-12-2024,CESC,930,1.25,2,183.69,185.19,192.15,188.39,190.39,4
201,05-12-2024,CGPOWER,1601,5,4,751.05,761.5,770.9,781.6,793.7,6
202,05-12-2024,CHAMBLFERT,2849,5,0,524.6,533.8,546.05,543.45,553.3,2
203,05-12-2024,CHOLAFIN,2791,10,0,1265.15,1284.55,1291.95,1304.25,1322.8,1
204,05-12-2024,CIPLA,3608,10,5,1464.55,1483.15,1498.7,1503,1522.15,0
205,05-12-2024,COALINDIA,6618,2.125,0,411.2,413.65,417.85,416.1,418.5,0
206,05-12-2024,COFORGE,8365,50,0,8717.95,8814.55,8834,8910.9,9010.05,4
207,05-12-2024,COLPAL,3620,25,3,2871.45,2918.7,2915,2967.2,3014.4,0
208,05-12-2024,CONCOR,1614,5,0,835.15,844.55,847.95,854.1,863.55,0
209,05-12-2024,COROMANDEL,1434,10,4,1729.55,1750.3,1768,1767.65,1787.55,2
210,05-12-2024,CROMPTON,928,2.5,5,401,405.75,406.2,410.35,416.05,1
211,05-12-2024,CUB,2042,1.25,0,181.07,183.42,185.5,185.92,188.42,0
212,05-12-2024,CUMMINSIND,1838,25,2,3469.85,3515.05,3460,3563.65,3606.7,0
213,05-12-2024,CYIENT,1565,10,6,null,null,1969.9,null,null,6
214,05-12-2024,DABUR,672,2.5,2,515.25,520.15,524.95,525.05,529.7,1
215,05-12-2024,DALBHARAT,1799,10,1,1902.35,1921.1,1911.35,1940.3,1958.2,4
216,05-12-2024,DEEPAKNTR,1435,25,3,2624.5,2673.3,2712.7,2720.4,2769.3,1
217,05-12-2024,DELHIVERY,498,2.5,5,330.35,335.5,333.3,340.65,345.35,5
218,05-12-2024,DIVISLAB,28319,25,1,5915.5,5966.75,6099.7,6015.45,6063.9,0
219,05-12-2024,DIXON,11766,125,0,17081.7,17326.75,17308,17566.1,17805.45,3
220,05-12-2024,DLF,2305,5,0,832.2,841.9,851.5,851.6,861.2,1
221,05-12-2024,DMART,1211,25,3,3814.95,3862.25,3863.35,3911.2,null,5
222,05-12-2024,DRREDDY,2374,5,2,1202,1212.4,1242,1222.25,1229.35,0
0,04-12-2024,RECLTD,18715,5,0,543.35,552.75,543.5,562.6,571.75,0
1,04-12-2024,RELIANCE,17796,5,0,1302.4,1311,1309.5,1321.4,1330.7,0
2,04-12-2024,SAIL,1000,1.25,1,118.6,120.75,122.85,123.15,125.45,0
3,04-12-2024,SBICARD,1370,2.5,0,699.1,703.65,711.65,708.6,714.4,0
4,04-12-2024,SBILIFE,5482,10,2,1426.4,1446,1452,1465,1484.7,1
5,04-12-2024,SBIN,9977,5,0,842.35,852.05,858.55,861.55,871,0
6,04-12-2024,SHREECEM,1247,125,1,26928.15,27158.15,27205,27371.8,27678.65,6
7,04-12-2024,SHRIRAMFIN,2776,25,1,3071.5,3118.6,3130.65,3167.4,3214.1,2
8,04-12-2024,SIEMENS,12764,50,0,7743.75,7837.6,7737.55,7937.85,8033.75,2
9,04-12-2024,SJVN,643,1.25,3,113.65,116.1,117.7,118.4,null,4
10,04-12-2024,SONACOMS,164,10,4,null,670.7,673.95,685.1,null,4
11,04-12-2024,SRF,1679,10,0,2283.05,2303.3,2323.9,2323.3,2350.1,1
12,04-12-2024,SUNPHARMA,2846,10,2,1766.65,1785.65,1801.9,1804.7,1823.7,1
13,04-12-2024,SUNTV,1254,5,4,762.9,772.65,775.4,783.25,null,3
14,04-12-2024,SUPREMEIND,258,50,3,null,null,4785,null,null,7
15,04-12-2024,SYNGENE,2084,5,0,922.65,931.4,928.15,940.9,951.95,0
16,04-12-2024,TATACHEM,1074,10,2,1105.85,1124.65,1126,1143.5,1162.85,3
17,04-12-2024,TATACOMM,1706,10,4,1785.75,1804.85,1805,1827.2,1844.4,3
18,04-12-2024,TATACONSUM,1655,5,2,940.9,950.65,960.2,960.1,969.6,0
19,04-12-2024,TATAELXSI,1787,50,3,6937.4,7012.05,7140,7111.55,7214.2,7
20,04-12-2024,TATAMOTORS,10964,5,0,783.35,792.85,788.2,802.9,812.45,0
21,04-12-2024,TATAPOWER,5995,2.5,0,421.2,426.05,425.45,431.05,435.7,0
22,04-12-2024,TATASTEEL,2674,1.25,1,143.28,145.68,145.89,148.13,150.38,0
23,04-12-2024,TCS,5644,25,1,4264.7,4312.8,4342,4361.45,4409.55,1
24,04-12-2024,TECHM,1833,10,1,1727.95,1747.15,1756.55,1766.7,1787.45,3
25,04-12-2024,TIINDIA,754,25,4,3531.55,3607.25,3652,3666.3,3701.95,5
26,04-12-2024,TITAN,5742,25,3,3271.2,3318.65,3368,3366.6,3414.45,0
27,04-12-2024,TORNTPHARM,1187,25,4,3258.9,3307.55,3340.35,3375.2,3399.6,3
28,04-12-2024,TRENT,6620,50,1,6727.55,6823.1,6835,6919.9,7016.65,0
29,04-12-2024,TVSMOTOR,2794,25,3,2473.8,2520.15,2519.9,2567.35,2615.9,0
30,04-12-2024,UBL,717,10,4,1934.5,1944.15,1950.25,1968.05,1987.15,5
31,04-12-2024,ULTRACEMCO,6459,50,0,11727.05,11821.55,11750,11922.65,12021.9,3
32,04-12-2024,UNIONBANK,1708,0.5,2,126.3,127,127.35,128.35,null,7
33,04-12-2024,UNITDSPR,2054,10,2,1500.65,1524.55,1525,1544,1561.45,2
34,04-12-2024,UPL,2028.365314,2.775,0,561.65,566.5,571,571.05,576.05,1
35,04-12-2024,VBL,2036,5,5,611.15,622.05,618.5,631.7,644.3,5
36,04-12-2024,VEDL,3864,5,2,454.5,463.95,468.15,473.15,482.45,0
37,04-12-2024,VOLTAS,2571,10,0,1666.55,1685.35,1688.4,1704.5,1723.25,0
38,04-12-2024,WIPRO,3441,1.25,1,290.9,293.25,294.3,295.85,298.15,1
39,04-12-2024,YESBANK,1243,0.5,1,19.51,20.41,21.24,21.26,22.31,1
40,04-12-2024,ZOMATO,3099,2.5,1,277.35,282.05,286.2,286.95,292,2
41,04-12-2024,ZYDUSLIFE,1124,10,4,946.5,965.3,969.4,983.75,1004.35,0
42,04-12-2024,AARTIIND,1129,5,5,434.05,443.45,447.9,452.65,463.9,0
43,04-12-2024,ABB,2860,50,0,7530.75,7626.15,7655,7732.15,8155.4,0
44,04-12-2024,ABBOTINDIA,478,125,2,28210.35,null,28550,null,28974.65,1
45,04-12-2024,ABCAPITAL,1080,1.25,2,195.9,198.25,199.19,200.7,204.2,2
46,04-12-2024,ABFRL,1010,2.5,4,311.7,316.75,312,321.6,326.75,2
47,04-12-2024,ACC,3401,10,0,2238.3,2258.2,2244.55,2278.25,2297.35,0
48,04-12-2024,ADANIENSOL,1778,10,2,761.75,786.55,821.1,805.95,825.8,3
49,04-12-2024,ADANIENT,12150,10,0,2480.3,2498.8,2485,2519.2,2538.35,0
50,04-12-2024,ADANIGREEN,5676,10,0,1267.55,1284.55,1262.5,1304.25,1327,2
51,04-12-2024,ADANIPORTS,16712,10,0,1267.1,1286.45,1267.8,1305.6,1324.75,0
52,04-12-2024,ALKEM,684,50,4,5542.4,5638.15,5660,5739.15,5845.7,5
53,04-12-2024,AMBUJACEM,4620,5,0,553.9,563.4,564.8,573,582.3,0
54,04-12-2024,ANGELONE,1180,25,4,3010.4,3059.65,3038,3108.4,3147.25,2
55,04-12-2024,APLAPOLLO,531,10,4,1562.5,1564.8,1578.15,1591.6,1616.35,4
56,04-12-2024,APOLLOHOSP,5671,25,0,7062.7,7112.8,7225,7160.65,7207.7,4
57,04-12-2024,APOLLOTYRE,1219,5,2,510.1,519.3,535,528.8,538.7,1
58,04-12-2024,ASHOKLEY,2542,1.25,0,228.94,231.29,233.28,233.69,236.14,0
59,04-12-2024,ASIANPAINT,3075,10,1,2439.4,2458.9,2459,2478.55,2498.15,0
60,04-12-2024,ASTRAL,1213,10,2,1832.2,1846.2,1834,1865.3,1991.1,2
61,04-12-2024,ATGL,2141,5,3,745.5,756.25,746.45,766.15,775.2,0
62,04-12-2024,ATUL,328,50,3,7226.7,7344,7399,7435.4,7611.7,3
63,04-12-2024,AUBANK,2125,5,2,585.95,595.95,596.85,605.3,614.85,0
64,04-12-2024,AUROPHARMA,3016,10,4,1225.1,1243.1,1255.3,1262.8,1283.7,0
65,04-12-2024,AXISBANK,6154,5,1,1141.85,1151.85,1158.75,1161.65,1171.1,0
66,04-12-2024,BAJAJ-AUTO,5205,50,1,9110.4,9205.25,9000,9300.05,9404.2,0
67,04-12-2024,BAJAJFINSV,2694,10,2,1584.85,1604.35,1629.95,1624.3,1644.35,0
68,04-12-2024,BAJFINANCE,3614,50,3,6535.1,6629.45,6735,6724.95,6823.25,0
69,04-12-2024,BALKRISIND,1250,25,5,2789.9,2826.9,2875,2865.25,2938.35,2
70,04-12-2024,BANDHANBNK,1558,1.25,0,173.05,175.65,178.06,175.65,177.95,0
71,04-12-2024,BANKBARODA,2831,1.25,0,252.67,255.02,260.32,257.82,260.22,0
72,04-12-2024,BANKINDIA,1280,0.5,0,114.62,115.67,117.02,118.27,null,7
73,04-12-2024,BATAINDIA,1668,5,0,1419.7,1430.85,1445,1445.3,1453.05,2
74,04-12-2024,BEL,20846,2.5,0,311.45,316.3,312.9,321.1,325.75,0
75,04-12-2024,BERGEPAINT,819,2.5,5,473.7,479.9,478.95,485.05,489.8,0
76,04-12-2024,BHARATFORG,6724,10,1,1347.1,1366.25,1379,1385.95,1405.2,0
77,04-12-2024,BHARTIARTL,11437,10,2,1587,1605.5,1583.65,1624.75,1643.7,1
78,04-12-2024,BHEL,3775,2.5,2,246.35,251.15,251.7,256,260.8,1
79,04-12-2024,BIOCON,1377,2.5,0,361,365.75,380.2,370.7,375.55,0
80,04-12-2024,BOSCHLTD,739,250,4,34138.5,34627.65,35024.6,35091.5,null,6
81,04-12-2024,BPCL,1837,2.5,2,286.45,291.15,294,295.9,300.8,0
82,04-12-2024,BRITANNIA,4075,25,1,4858.15,4906.4,4846,4955.2,5003.6,2
83,04-12-2024,BSE,935,50,1,4318.9,4431.2,4586,4529.1,4610.3,2
84,04-12-2024,BSOFT,738,5,3,593.55,602.65,604.5,612.9,623.45,0
85,04-12-2024,CAMS,941,50,5,5047.1,5141.75,5147.65,5239.25,null,5
86,04-12-2024,CANBK,4414,0.5,0,104.23,105.18,108.6,106.43,107.18,0
87,04-12-2024,CANFINHOME,1442,5,1,812.5,822.8,843.85,833.1,840.35,1
88,04-12-2024,CDSL,2035,10,4,1661,1680.75,1729.05,1701.85,1748.5,5
89,04-12-2024,CESC,817,1.25,4,183.82,185.07,186.22,188.17,190.52,6
90,04-12-2024,CGPOWER,989,5,5,753.35,763.55,764.2,774.1,null,7
91,04-12-2024,CHAMBLFERT,1127,5,0,516.9,522.75,534.1,532.3,541.9,4
92,04-12-2024,CHOLAFIN,2216,10,1,1243.55,1262.65,1298.3,1262.65,1282.35,1
93,04-12-2024,CIPLA,2827,10,3,1507.2,1526.1,1500,1545.3,1564.35,1
94,04-12-2024,COALINDIA,4168,2.125,0,420.75,422.85,417.2,425.6,428.05,0
95,04-12-2024,COFORGE,2128,50,0,8525.35,8624.4,8750,8718.15,8814.4,2
96,04-12-2024,COLPAL,1431,25,3,2815.5,2865.35,2920,2909.85,2959,0
97,04-12-2024,CONCOR,1590,5,0,832.5,842.2,846,851.8,862.8,0
98,04-12-2024,COROMANDEL,912,10,5,1763.55,1784.3,1752,1812.55,1838.4,4
99,04-12-2024,CROMPTON,1414,2.5,5,401.3,405.35,408,409.95,415.1,1
100,04-12-2024,CUB,1590,1.25,0,180.54,182.94,184.64,185.14,188.74,1
101,04-12-2024,CUMMINSIND,1395,25,3,3458.8,3506.85,3538,3553.9,3627.55,0
102,04-12-2024,CYIENT,58,10,1,1859.75,null,1923.9,null,1993.9,1
103,04-12-2024,DABUR,1040,2.5,2,515.1,520.05,522.6,524.65,530.1,1
104,04-12-2024,DALBHARAT,3355,10,1,1899.65,1921.05,1932.95,1946.1,1956.25,3
105,04-12-2024,DEEPAKNTR,3125,25,3,2618.4,2667.15,2690.95,2714.55,2766.05,1
106,04-12-2024,DELHIVERY,547,2.5,4,334.15,336.25,341.5,342.05,null,3
107,04-12-2024,DIVISLAB,2640,25,0,6151.55,6200.25,6259.8,6250.6,6297.9,0
108,04-12-2024,DIXON,31342,125,0,16827.6,17069.8,17390,17310.85,17553.05,2
109,04-12-2024,DLF,2984,5,0,831.85,841.2,846.5,851.2,860.6,1
110,04-12-2024,DMART,2260,25,3,3804.85,3851.95,3875.4,3897.45,null,5
111,04-12-2024,DRREDDY,2563,5,1,1198.1,1212.45,1216.5,1222,1229.35,0
112,04-12-2024,EICHERMOT,1516,25,3,4814.1,4863,4803.55,4912.2,4962.75,3
113,04-12-2024,ESCORTS,680,25,4,3486.3,3514.15,3450,3565.5,3599.35,1
114,04-12-2024,EXIDEIND,3277,5,4,443.65,453.3,454.2,463.1,472.35,1
115,04-12-2024,FEDERALBNK,1098,1.25,1,205.57,207.72,215.8,210.17,212.77,0
116,04-12-2024,GAIL,2924,1.25,0,198.29,200.64,207.5,203.04,205.44,0
117,04-12-2024,GLENMARK,775,10,4,1521.8,1543.2,1547.7,1563.55,1580.7,1
118,04-12-2024,GMRINFRA,2234,0.5,1,82.32,83.27,83.85,84.22,85.22,1
119,04-12-2024,GNFC,2718,5,3,620.85,631.8,635,640.75,650.5,0
120,04-12-2024,GODREJCP,912,10,3,1207.2,1225.9,1225.95,1245.3,1269.45,0
121,04-12-2024,GODREJPROP,5296,25,3,2760.5,2810.1,2895,2858.05,2905.45,1
122,04-12-2024,GRANULES,22095,5,3,522.75,532.8,541.1,539.25,550.1,0
123,04-12-2024,GRASIM,2521,10,0,2684.25,2703.25,2712,2722.7,2743.4,1
124,04-12-2024,GUJGASLTD,1653,5,2,485.35,494.4,495.1,504.05,513.55,0
125,04-12-2024,HAL,39446,50,0,4435.6,4529.55,4516,4625.45,4720.75,0
126,04-12-2024,HAVELLS,1782,10,2,1724.85,1744.3,1730,1761.85,1782.1,3
127,04-12-2024,HCLTECH,2452,10,0,1869.2,1888.3,1894.6,1908,1927.85,3
128,04-12-2024,HDFCAMC,1219,25,2,4213.7,4279.35,4356,4325.9,4420.65,2
129,04-12-2024,HDFCBANK,20504,5,0,1821.4,1831.4,1856.8,1840.85,1851.15,1
130,04-12-2024,HDFCLIFE,5188,5,3,623,632.85,650,643.1,652.5,0
131,04-12-2024,HEROMOTOCO,2867,50,3,4538.8,4633.5,4641,4727.45,4822.6,0
132,04-12-2024,HFCL,649,1.25,4,,,131.07,,,2
133,04-12-2024,HINDALCO,1991,5,2,654.05,663.5,662.4,673.1,682.7,0
134,04-12-2024,HINDCOPPER,846,2.5,3,280.55,285.65,285.95,290.3,null,2
135,04-12-2024,HINDPETRO,1247,2.5,0,376.45,380.95,387.5,386,391.5,1
136,04-12-2024,HINDUNILVR,3022,10,3,2443.1,2463.2,2464.9,2482.25,2502.6,0
137,04-12-2024,HUDCO,712,2.5,3,231.25,236.15,242.95,240.95,249.7,4
138,04-12-2024,ICICIBANK,6588,5,0,1288.8,1298.45,1315.6,1308.35,1317.65,0
139,04-12-2024,ICICIGI,1758,10,4,1885,1904.95,1905.5,1928.4,null,7
140,04-12-2024,ICICIPRULI,1017,5,3,672.45,682.15,674.9,691.9,701.8,2
141,04-12-2024,IDEA,1356,0.5,1,6.61,7.46,8.56,8.36,9.31,3
142,04-12-2024,IDFCFIRSTB,2254,0.5,1,63.58,64.43,66.2,65.48,66.43,0
143,04-12-2024,IEX,4921,1.25,0,176.02,178.42,178.22,180.87,183.57,0
144,04-12-2024,IGL,3582,5,1,343.8,353.35,360.2,362.65,372.3,0
145,04-12-2024,INDHOTEL,2373,5,0,794.3,803.55,809.15,813.3,822.8,1
146,04-12-2024,INDIAMART,871,25,3,2282,2322.75,2371,2365.5,2414.25,3
147,04-12-2024,INDIANB,486,5,4,565.6,573.6,581.25,581.7,null,5
